"Approach" "NbVarSelected" "NbVarInf" "Accuracy_selection" "Specificity_selection" "Sensitivity_selection" "MCC_selection" "Accuracy_test" "Specificity_test" "Sensitivity_test" "MCC_test" "AUC" "YoudenSpe" "YoudenSe" "Youden" "TPR" "TNR" "MAE" "Runtime" "TrainingTime" "TestTime" "VarSelected" "Separation" "Repartition" "NbVar"
"137" "GAMMA_BF" 53 3 0.75 0.746192893401015 1 0.205517234286414 0.77 0.791666666666667 0.714285714285714 0.476282042478447 0.75297619047619 0.708333333333333 0.892857142857143 5.93605785538841e-08 0.714285714285714 0.791666666666667 0.225333097640795 180.660000000003 0.0500000000029104 0.0199999999895226 "x1;x2;x3;Noise3;Noise4;Noise7;Noise11;Noise15;Noise16;Noise22;Noise26;Noise34;Noise42;Noise45;Noise48;Noise54;Noise61;Noise66;Noise70;Noise72;Noise73;Noise79;Noise82;Noise83;Noise84;Noise89;Noise99;Noise100;Noise108;Noise110;Noise114;Noise115;Noise117;Noise118;Noise120;Noise128;Noise131;Noise132;Noise139;Noise146;Noise152;Noise154;Noise159;Noise165;Noise166;Noise174;Noise175;Noise181;Noise185;Noise189;Noise190;Noise191;Noise192" "forte" "desequilibre" 200
"138" "GAMMA_FORW" 53 3 0.75 0.746192893401015 1 0.205517234286414 0.77 0.791666666666667 0.714285714285714 0.476282042478447 0.75297619047619 0.708333333333333 0.892857142857143 5.93605785538841e-08 0.714285714285714 0.791666666666667 0.225333097640795 70.7300000000105 0.0299999999988358 0 "x1;x2;x3;Noise3;Noise4;Noise7;Noise11;Noise15;Noise16;Noise22;Noise26;Noise34;Noise42;Noise45;Noise48;Noise54;Noise61;Noise66;Noise70;Noise72;Noise73;Noise79;Noise82;Noise83;Noise84;Noise89;Noise99;Noise100;Noise108;Noise110;Noise114;Noise115;Noise117;Noise118;Noise120;Noise128;Noise131;Noise132;Noise139;Noise146;Noise152;Noise154;Noise159;Noise165;Noise166;Noise174;Noise175;Noise181;Noise185;Noise189;Noise190;Noise191;Noise192" "forte" "desequilibre" 200
"139" "LASSO" 3 3 1 1 1 1 0.9 0.930555555555556 0.821428571428571 0.751984126984127 0.875992063492063 0.833333333333333 1 0.138214775480897 0.821428571428571 0.930555555555556 0.134677862381305 1.80999999999767 0.0299999999988358 0.00999999999476131 "x1;x2;x3" "forte" "desequilibre" 200
"140" "RFI" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.84 0.986111111111111 0.464285714285714 0.582810464694774 0.725198412698413 0.930555555555556 0.75 0.331800650197693 0.464285714285714 0.986111111111111 0.225051525692105 0.44999999999709 0.0399999999935972 0 "x1" "forte" "desequilibre" 200
"141" "STEP" 7 2 0.97 0.974619289340102 0.666666666666667 0.424148362838311 0.83 0.875 0.714285714285714 0.583099949017874 0.794642857142857 0.875 0.714285714285714 0.5 0.714285714285714 0.875 0.17 3.54999999998836 0.0399999999935972 0.0100000000093132 "x1;x2;Noise4;Noise98;Noise136;Noise114;Noise194" "forte" "desequilibre" 200
"142" "SU" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.84 0.986111111111111 0.464285714285714 0.582810464694774 0.725198412698413 0.930555555555556 0.75 0.331800650197693 0.464285714285714 0.986111111111111 0.225051525692105 0.440000000002328 0.0599999999976717 0 "x1" "forte" "desequilibre" 200
"143" "SVM-RFE" 24 3 0.895 0.893401015228426 1 0.334178286104219 0.77 0.875 0.5 0.400098802026948 0.6875 0.736111111111111 0.785714285714286 1.44196821430693e-12 0.5 0.875 0.223484622262348 10.3700000000099 0.0299999999988358 0 "Noise110;Noise114;Noise131;Noise132;Noise142;Noise146;Noise161;Noise181;Noise189;Noise191;Noise26;Noise28;Noise42;Noise48;Noise6;Noise67;Noise74;Noise79;Noise8;Noise84;Noise89;x1;x2;x3" "forte" "desequilibre" 200
"144" "CFS" 2 2 0.995 1 0.666666666666667 0.814432110921262 0.9 0.972972972972973 0.692307692307692 0.729537204140085 0.832640332640333 0.810810810810811 1 0.0334629443512539 0.692307692307692 0.972972972972973 0.11984246839721 1.75 0.0299999999988358 0 "x1;x2" "forte" "desequilibre" 200
"145" "CHI2" 2 2 0.995 1 0.666666666666667 0.814432110921262 0.9 0.972972972972973 0.692307692307692 0.729537204140085 0.832640332640333 0.810810810810811 1 0.0334629443512539 0.692307692307692 0.972972972972973 0.11984246839721 0.360000000000582 0.0599999999976717 0 "x1;x2" "forte" "desequilibre" 200
"146" "FULL" 200 3 0.015 0 1 0 0.49 0.445945945945946 0.615384615384615 0.0543385215413445 0.530665280665281 0.486486486486487 0.615384615384615 0.999999999989822 0.615384615384615 0.445945945945946 0.509999999913011 0.0200000000040745 0.139999999999418 0.0800000000017462 "x1;x2;x3;Noise1;Noise2;Noise3;Noise4;Noise5;Noise6;Noise7;Noise8;Noise9;Noise10;Noise11;Noise12;Noise13;Noise14;Noise15;Noise16;Noise17;Noise18;Noise19;Noise20;Noise21;Noise22;Noise23;Noise24;Noise25;Noise26;Noise27;Noise28;Noise29;Noise30;Noise31;Noise32;Noise33;Noise34;Noise35;Noise36;Noise37;Noise38;Noise39;Noise40;Noise41;Noise42;Noise43;Noise44;Noise45;Noise46;Noise47;Noise48;Noise49;Noise50;Noise51;Noise52;Noise53;Noise54;Noise55;Noise56;Noise57;Noise58;Noise59;Noise60;Noise61;Noise62;Noise63;Noise64;Noise65;Noise66;Noise67;Noise68;Noise69;Noise70;Noise71;Noise72;Noise73;Noise74;Noise75;Noise76;Noise77;Noise78;Noise79;Noise80;Noise81;Noise82;Noise83;Noise84;Noise85;Noise86;Noise87;Noise88;Noise89;Noise90;Noise91;Noise92;Noise93;Noise94;Noise95;Noise96;Noise97;Noise98;Noise99;Noise100;Noise101;Noise102;Noise103;Noise104;Noise105;Noise106;Noise107;Noise108;Noise109;Noise110;Noise111;Noise112;Noise113;Noise114;Noise115;Noise116;Noise117;Noise118;Noise119;Noise120;Noise121;Noise122;Noise123;Noise124;Noise125;Noise126;Noise127;Noise128;Noise129;Noise130;Noise131;Noise132;Noise133;Noise134;Noise135;Noise136;Noise137;Noise138;Noise139;Noise140;Noise141;Noise142;Noise143;Noise144;Noise145;Noise146;Noise147;Noise148;Noise149;Noise150;Noise151;Noise152;Noise153;Noise154;Noise155;Noise156;Noise157;Noise158;Noise159;Noise160;Noise161;Noise162;Noise163;Noise164;Noise165;Noise166;Noise167;Noise168;Noise169;Noise170;Noise171;Noise172;Noise173;Noise174;Noise175;Noise176;Noise177;Noise178;Noise179;Noise180;Noise181;Noise182;Noise183;Noise184;Noise185;Noise186;Noise187;Noise188;Noise189;Noise190;Noise191;Noise192;Noise193;Noise194;Noise195;Noise196;Noise197" "forte" "desequilibre" 200
"147" "GAMMA_BACK" 87 3 0.58 0.573604060913706 1 0.140639433930654 0.52 0.540540540540541 0.461538461538462 0.00182970747246273 0.501039501039501 0.716216216216216 0.384615384615385 5.14424093472963e-14 0.461538461538462 0.540540540540541 0.482231601956372 277.069999999992 0.0299999999988358 0 "x1;x2;x3;Noise6;Noise8;Noise9;Noise12;Noise14;Noise16;Noise17;Noise19;Noise20;Noise24;Noise25;Noise27;Noise33;Noise36;Noise37;Noise38;Noise39;Noise43;Noise47;Noise48;Noise50;Noise53;Noise54;Noise55;Noise56;Noise57;Noise60;Noise62;Noise64;Noise65;Noise67;Noise68;Noise70;Noise71;Noise73;Noise75;Noise76;Noise78;Noise83;Noise84;Noise86;Noise89;Noise91;Noise94;Noise100;Noise101;Noise105;Noise107;Noise110;Noise111;Noise116;Noise117;Noise120;Noise122;Noise123;Noise125;Noise126;Noise127;Noise129;Noise130;Noise131;Noise132;Noise133;Noise134;Noise139;Noise140;Noise141;Noise142;Noise144;Noise148;Noise151;Noise155;Noise159;Noise163;Noise167;Noise173;Noise182;Noise185;Noise186;Noise188;Noise192;Noise195;Noise196;Noise197" "forte" "desequilibre" 200
"148" "GAMMA_BF" 4 3 0.995 0.99492385786802 1 0.863824573279213 0.88 0.959459459459459 0.653846153846154 0.672542110066641 0.806652806652807 0.918918918918919 0.923076923076923 0.24408844636835 0.653846153846154 0.959459459459459 0.11148578863107 7.13000000000466 0.0100000000093132 0 "x1;x2;x3;Noise143" "forte" "desequilibre" 200
"149" "GAMMA_FORW" 4 3 0.995 0.99492385786802 1 0.863824573279213 0.88 0.959459459459459 0.653846153846154 0.672542110066641 0.806652806652807 0.918918918918919 0.923076923076923 0.24408844636835 0.653846153846154 0.959459459459459 0.11148578863107 5.48000000001048 0.0299999999988358 0 "x1;x2;x3;Noise143" "forte" "desequilibre" 200
"150" "LASSO" 3 3 1 1 1 1 0.92 0.986486486486487 0.730769230769231 0.786532298213529 0.858627858627859 0.905405405405405 0.961538461538462 0.135223785126641 0.730769230769231 0.986486486486487 0.105871992081969 1.75999999999476 0.0299999999988358 0 "x1;x2;x3" "forte" "desequilibre" 200
"151" "RFI" 2 2 0.995 1 0.666666666666667 0.814432110921262 0.9 0.972972972972973 0.692307692307692 0.729537204140085 0.832640332640333 0.810810810810811 1 0.0334629443512539 0.692307692307692 0.972972972972973 0.11984246839721 0.5 0.0800000000017462 0 "x1;x2" "forte" "desequilibre" 200
"152" "STEP" 4 2 0.985 0.989847715736041 0.666666666666667 0.570006691211454 0.89 0.959459459459459 0.692307692307692 0.70189445201522 0.825883575883576 0.945945945945946 0.730769230769231 4.25686918908371e-08 0.692307692307692 0.959459459459459 0.110000692432394 3.01000000000931 0.0299999999988358 0.0200000000040745 "x1;x2;Noise148;Noise12" "forte" "desequilibre" 200
"153" "SU" 2 2 0.995 1 0.666666666666667 0.814432110921262 0.9 0.972972972972973 0.692307692307692 0.729537204140085 0.832640332640333 0.810810810810811 1 0.0334629443512539 0.692307692307692 0.972972972972973 0.11984246839721 0.440000000002328 0.0599999999976717 0.0200000000040745 "x1;x2" "forte" "desequilibre" 200
"154" "SVM-RFE" 17 3 0.93 0.928934010152284 1 0.40488212013294 0.66 0.662162162162162 0.653846153846154 0.280842223916604 0.658004158004158 0.851351351351351 0.576923076923077 0.999999999968336 0.653846153846154 0.662162162162162 0.334517287968108 9.5 0.0199999999895226 0 "Noise120;Noise129;Noise132;Noise148;Noise155;Noise167;Noise17;Noise188;Noise20;Noise24;Noise37;Noise48;Noise55;Noise73;x1;x2;x3" "forte" "desequilibre" 200
"155" "CFS" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.75 0.897058823529412 0.4375 0.383158743843032 0.667279411764706 0.75 0.75 0.306619732946301 0.4375 0.897058823529412 0.295243711139885 0.929999999993015 0.0500000000029104 0.0200000000040745 "x1" "forte" "desequilibre" 200
"156" "CHI2" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.75 0.897058823529412 0.4375 0.383158743843032 0.667279411764706 0.75 0.75 0.306619732946301 0.4375 0.897058823529412 0.295243711139885 0.360000000000582 0.0399999999935972 0 "x1" "forte" "desequilibre" 200
"157" "FULL" 200 3 0.015 0 1 0 0.45 0.441176470588235 0.46875 -0.0841859781077478 0.545036764705882 0.5 0.65625 0.999999999825093 0.46875 0.441176470588235 0.544501606501547 0.0100000000093132 0.130000000004657 0.0799999999871943 "x1;x2;x3;Noise1;Noise2;Noise3;Noise4;Noise5;Noise6;Noise7;Noise8;Noise9;Noise10;Noise11;Noise12;Noise13;Noise14;Noise15;Noise16;Noise17;Noise18;Noise19;Noise20;Noise21;Noise22;Noise23;Noise24;Noise25;Noise26;Noise27;Noise28;Noise29;Noise30;Noise31;Noise32;Noise33;Noise34;Noise35;Noise36;Noise37;Noise38;Noise39;Noise40;Noise41;Noise42;Noise43;Noise44;Noise45;Noise46;Noise47;Noise48;Noise49;Noise50;Noise51;Noise52;Noise53;Noise54;Noise55;Noise56;Noise57;Noise58;Noise59;Noise60;Noise61;Noise62;Noise63;Noise64;Noise65;Noise66;Noise67;Noise68;Noise69;Noise70;Noise71;Noise72;Noise73;Noise74;Noise75;Noise76;Noise77;Noise78;Noise79;Noise80;Noise81;Noise82;Noise83;Noise84;Noise85;Noise86;Noise87;Noise88;Noise89;Noise90;Noise91;Noise92;Noise93;Noise94;Noise95;Noise96;Noise97;Noise98;Noise99;Noise100;Noise101;Noise102;Noise103;Noise104;Noise105;Noise106;Noise107;Noise108;Noise109;Noise110;Noise111;Noise112;Noise113;Noise114;Noise115;Noise116;Noise117;Noise118;Noise119;Noise120;Noise121;Noise122;Noise123;Noise124;Noise125;Noise126;Noise127;Noise128;Noise129;Noise130;Noise131;Noise132;Noise133;Noise134;Noise135;Noise136;Noise137;Noise138;Noise139;Noise140;Noise141;Noise142;Noise143;Noise144;Noise145;Noise146;Noise147;Noise148;Noise149;Noise150;Noise151;Noise152;Noise153;Noise154;Noise155;Noise156;Noise157;Noise158;Noise159;Noise160;Noise161;Noise162;Noise163;Noise164;Noise165;Noise166;Noise167;Noise168;Noise169;Noise170;Noise171;Noise172;Noise173;Noise174;Noise175;Noise176;Noise177;Noise178;Noise179;Noise180;Noise181;Noise182;Noise183;Noise184;Noise185;Noise186;Noise187;Noise188;Noise189;Noise190;Noise191;Noise192;Noise193;Noise194;Noise195;Noise196;Noise197" "forte" "desequilibre" 200
"158" "GAMMA_BACK" 89 3 0.57 0.563451776649746 1 0.137814210139171 0.61 0.661764705882353 0.5 0.154709148897744 0.580882352941177 0.852941176470588 0.4375 0.999999999977507 0.5 0.661764705882353 0.391728310763964 276.739999999991 0.0299999999988358 0.0100000000093132 "x1;x2;x3;Noise1;Noise3;Noise4;Noise5;Noise6;Noise8;Noise9;Noise11;Noise14;Noise18;Noise19;Noise21;Noise23;Noise24;Noise25;Noise26;Noise31;Noise32;Noise35;Noise36;Noise40;Noise48;Noise50;Noise52;Noise60;Noise62;Noise65;Noise66;Noise67;Noise69;Noise70;Noise71;Noise72;Noise73;Noise77;Noise79;Noise80;Noise86;Noise87;Noise89;Noise92;Noise93;Noise94;Noise97;Noise98;Noise100;Noise102;Noise104;Noise106;Noise108;Noise109;Noise111;Noise113;Noise114;Noise116;Noise118;Noise124;Noise125;Noise126;Noise127;Noise129;Noise130;Noise131;Noise134;Noise137;Noise139;Noise142;Noise151;Noise154;Noise156;Noise157;Noise159;Noise160;Noise167;Noise168;Noise175;Noise183;Noise185;Noise186;Noise187;Noise189;Noise192;Noise193;Noise194;Noise195;Noise197" "forte" "desequilibre" 200
"159" "GAMMA_BF" 3 2 0.99 0.99492385786802 0.666666666666667 0.661590524534687 0.84 0.838235294117647 0.84375 0.655415657739626 0.840992647058824 0.823529411764706 0.9375 0.312159356820542 0.84375 0.838235294117647 0.188696830119129 5.58000000000175 0.0200000000040745 0 "x1;x2;Noise196" "forte" "desequilibre" 200
"160" "GAMMA_FORW" 3 2 0.99 0.99492385786802 0.666666666666667 0.661590524534687 0.84 0.838235294117647 0.84375 0.655415657739626 0.840992647058824 0.823529411764706 0.9375 0.312159356820542 0.84375 0.838235294117647 0.188696830119129 4.66000000000349 0.0299999999988358 0 "x1;x2;Noise196" "forte" "desequilibre" 200
"161" "LASSO" 8 3 0.975 0.974619289340102 1 0.604551266231854 0.79 0.764705882352941 0.84375 0.573306524083788 0.804227941176471 0.779411764705882 0.84375 0.631913924504369 0.84375 0.764705882352941 0.222375657347485 1.81000000001222 0.0299999999988358 0 "x1;x2;x3;Noise4;Noise62;Noise93;Noise139;Noise194" "forte" "desequilibre" 200
"162" "RFI" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.75 0.897058823529412 0.4375 0.383158743843032 0.667279411764706 0.75 0.75 0.306619732946301 0.4375 0.897058823529412 0.295243711139885 0.5 0.0500000000029104 0.0100000000093132 "x1" "forte" "desequilibre" 200
"163" "STEP" 6 2 0.975 0.979695431472081 0.666666666666667 0.460567334187357 0.79 0.867647058823529 0.625 0.506450689267912 0.746323529411765 0.852941176470588 0.75 6.66888080565856e-09 0.625 0.867647058823529 0.213734721182247 3.19000000000233 0.0300000000133878 0 "x1;x2;Noise93;Noise196;Noise183;Noise28" "forte" "desequilibre" 200
"164" "SU" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.75 0.897058823529412 0.4375 0.383158743843032 0.667279411764706 0.75 0.75 0.306619732946301 0.4375 0.897058823529412 0.295243711139885 0.44999999999709 0.0499999999883585 0.0100000000093132 "x1" "forte" "desequilibre" 200
"165" "SVM-RFE" 15 2 0.93 0.934010152284264 0.666666666666667 0.277206314507321 0.76 0.808823529411765 0.65625 0.457972753202517 0.732536764705882 0.808823529411765 0.6875 0.145649577329161 0.65625 0.808823529411765 0.243823247641024 9.56999999999243 0.0300000000133878 0 "Noise131;Noise139;Noise157;Noise186;Noise187;Noise194;Noise23;Noise4;Noise41;Noise86;Noise87;Noise93;Noise94;x1;x2" "forte" "desequilibre" 200
"166" "CFS" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.85 0.973333333333333 0.48 0.565724576793764 0.726666666666667 0.92 0.64 0.26322677783167 0.48 0.973333333333333 0.216512722839676 0.970000000001164 0.0500000000029104 0 "x1" "forte" "desequilibre" 200
"167" "CHI2" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.85 0.973333333333333 0.48 0.565724576793764 0.726666666666667 0.92 0.64 0.26322677783167 0.48 0.973333333333333 0.216512722839676 0.399999999994179 0.0500000000029104 0.0100000000093132 "x1" "forte" "desequilibre" 200
"168" "FULL" 200 3 0.015 0 1 0 0.56 0.533333333333333 0.64 0.150141101212968 0.586666666666667 0.52 0.68 0.000592553892442061 0.64 0.533333333333333 0.435396210703391 0.0200000000040745 0.149999999994179 0.0700000000069849 "x1;x2;x3;Noise1;Noise2;Noise3;Noise4;Noise5;Noise6;Noise7;Noise8;Noise9;Noise10;Noise11;Noise12;Noise13;Noise14;Noise15;Noise16;Noise17;Noise18;Noise19;Noise20;Noise21;Noise22;Noise23;Noise24;Noise25;Noise26;Noise27;Noise28;Noise29;Noise30;Noise31;Noise32;Noise33;Noise34;Noise35;Noise36;Noise37;Noise38;Noise39;Noise40;Noise41;Noise42;Noise43;Noise44;Noise45;Noise46;Noise47;Noise48;Noise49;Noise50;Noise51;Noise52;Noise53;Noise54;Noise55;Noise56;Noise57;Noise58;Noise59;Noise60;Noise61;Noise62;Noise63;Noise64;Noise65;Noise66;Noise67;Noise68;Noise69;Noise70;Noise71;Noise72;Noise73;Noise74;Noise75;Noise76;Noise77;Noise78;Noise79;Noise80;Noise81;Noise82;Noise83;Noise84;Noise85;Noise86;Noise87;Noise88;Noise89;Noise90;Noise91;Noise92;Noise93;Noise94;Noise95;Noise96;Noise97;Noise98;Noise99;Noise100;Noise101;Noise102;Noise103;Noise104;Noise105;Noise106;Noise107;Noise108;Noise109;Noise110;Noise111;Noise112;Noise113;Noise114;Noise115;Noise116;Noise117;Noise118;Noise119;Noise120;Noise121;Noise122;Noise123;Noise124;Noise125;Noise126;Noise127;Noise128;Noise129;Noise130;Noise131;Noise132;Noise133;Noise134;Noise135;Noise136;Noise137;Noise138;Noise139;Noise140;Noise141;Noise142;Noise143;Noise144;Noise145;Noise146;Noise147;Noise148;Noise149;Noise150;Noise151;Noise152;Noise153;Noise154;Noise155;Noise156;Noise157;Noise158;Noise159;Noise160;Noise161;Noise162;Noise163;Noise164;Noise165;Noise166;Noise167;Noise168;Noise169;Noise170;Noise171;Noise172;Noise173;Noise174;Noise175;Noise176;Noise177;Noise178;Noise179;Noise180;Noise181;Noise182;Noise183;Noise184;Noise185;Noise186;Noise187;Noise188;Noise189;Noise190;Noise191;Noise192;Noise193;Noise194;Noise195;Noise196;Noise197" "forte" "desequilibre" 200
"169" "GAMMA_BACK" 65 2 0.68 0.680203045685279 0.666666666666667 0.0900194920532917 0.69 0.773333333333333 0.44 0.205737799949456 0.606666666666667 0.613333333333333 0.64 9.63846637088055e-11 0.44 0.773333333333333 0.314886885426973 300.570000000007 0.0299999999988358 0 "x1;x2;Noise3;Noise5;Noise9;Noise13;Noise14;Noise15;Noise16;Noise17;Noise20;Noise26;Noise29;Noise30;Noise31;Noise35;Noise37;Noise42;Noise44;Noise45;Noise49;Noise51;Noise55;Noise56;Noise58;Noise61;Noise62;Noise63;Noise64;Noise68;Noise69;Noise71;Noise73;Noise78;Noise82;Noise86;Noise95;Noise102;Noise103;Noise108;Noise110;Noise114;Noise115;Noise117;Noise122;Noise127;Noise129;Noise132;Noise135;Noise138;Noise143;Noise157;Noise165;Noise173;Noise175;Noise176;Noise178;Noise179;Noise180;Noise185;Noise186;Noise189;Noise191;Noise196;Noise197" "forte" "desequilibre" 200
"170" "GAMMA_BF" 3 2 0.99 0.99492385786802 0.666666666666667 0.661590524534687 0.87 0.946666666666667 0.64 0.635085296108588 0.793333333333333 0.893333333333333 0.76 0.286844026603411 0.64 0.946666666666667 0.165590363571268 5.36000000000058 0.0100000000093132 0 "x1;x2;Noise3" "forte" "desequilibre" 200
"171" "GAMMA_FORW" 3 2 0.99 0.99492385786802 0.666666666666667 0.661590524534687 0.87 0.946666666666667 0.64 0.635085296108588 0.793333333333333 0.893333333333333 0.76 0.286844026603411 0.64 0.946666666666667 0.165590363571268 4.48999999999069 0.0299999999988358 0 "x1;x2;Noise3" "forte" "desequilibre" 200
"172" "LASSO" 2 2 0.995 1 0.666666666666667 0.814432110921262 0.88 0.973333333333333 0.6 0.660913040967034 0.786666666666667 0.84 0.88 0.16460043490187 0.6 0.973333333333333 0.168235978320535 1.75 0.0299999999988358 0 "x1;x2" "forte" "desequilibre" 200
"173" "RFI" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.85 0.973333333333333 0.48 0.565724576793764 0.726666666666667 0.92 0.64 0.26322677783167 0.48 0.973333333333333 0.216512722839676 0.44999999999709 0.0500000000029104 0.00999999999476131 "x1" "forte" "desequilibre" 200
"174" "STEP" 5 2 0.98 0.984771573604061 0.666666666666667 0.507182991812448 0.83 0.866666666666667 0.72 0.565778949861004 0.793333333333333 0.866666666666667 0.72 0.541332338677396 0.72 0.866666666666667 0.170834250903418 2.86000000000058 0.0299999999988358 0 "x1;x2;Noise3;Noise141;Noise88" "forte" "desequilibre" 200
"175" "SU" 1 1 0.99 1 0.333333333333333 0.57444168510062 0.85 0.973333333333333 0.48 0.565724576793764 0.726666666666667 0.92 0.64 0.26322677783167 0.48 0.973333333333333 0.216512722839676 0.440000000002328 0.069999999992433 0 "x1" "forte" "desequilibre" 200
"176" "SVM-RFE" 12 2 0.945 0.949238578680203 0.666666666666667 0.315237660335674 0.73 0.773333333333333 0.6 0.346551640041836 0.686666666666667 0.733333333333333 0.8 6.69923261848443e-11 0.6 0.773333333333333 0.26875757734247 9.58000000000175 0.0299999999988358 0 "Noise122;Noise129;Noise138;Noise159;Noise16;Noise3;Noise34;Noise71;Noise87;Noise95;x1;x2" "forte" "desequilibre" 200
"177" "CFS" 2 2 0.995 1 0.666666666666667 0.814432110921262 0.93 0.955223880597015 0.878787878787879 0.840692358526367 0.917005879692447 0.955223880597015 0.909090909090909 0.459286324291394 0.878787878787879 0.955223880597015 0.116423613028927 1.7899999999936 0.0299999999988358 0 "x1;x2" "forte" "desequilibre" 200
"178" "CHI2" 3 2 0.99 0.99492385786802 0.666666666666667 0.661590524534687 0.92 0.955223880597015 0.848484848484849 0.817123431312687 0.901854364540932 0.925373134328358 0.909090909090909 0.437245903261275 0.848484848484849 0.955223880597015 0.123192948096952 0.360000000000582 0.0500000000029104 0.00999999999476131 "x1;x2;Noise131" "forte" "desequilibre" 200
"179" "FULL" 200 3 0.015 0 1 0 0.45 0.358208955223881 0.636363636363636 -0.00531674262573892 0.497286295793758 0.373134328358209 0.636363636363636 0.999999999992644 0.636363636363636 0.358208955223881 0.550001302514507 0 0.139999999999418 0.0700000000069849 "x1;x2;x3;Noise1;Noise2;Noise3;Noise4;Noise5;Noise6;Noise7;Noise8;Noise9;Noise10;Noise11;Noise12;Noise13;Noise14;Noise15;Noise16;Noise17;Noise18;Noise19;Noise20;Noise21;Noise22;Noise23;Noise24;Noise25;Noise26;Noise27;Noise28;Noise29;Noise30;Noise31;Noise32;Noise33;Noise34;Noise35;Noise36;Noise37;Noise38;Noise39;Noise40;Noise41;Noise42;Noise43;Noise44;Noise45;Noise46;Noise47;Noise48;Noise49;Noise50;Noise51;Noise52;Noise53;Noise54;Noise55;Noise56;Noise57;Noise58;Noise59;Noise60;Noise61;Noise62;Noise63;Noise64;Noise65;Noise66;Noise67;Noise68;Noise69;Noise70;Noise71;Noise72;Noise73;Noise74;Noise75;Noise76;Noise77;Noise78;Noise79;Noise80;Noise81;Noise82;Noise83;Noise84;Noise85;Noise86;Noise87;Noise88;Noise89;Noise90;Noise91;Noise92;Noise93;Noise94;Noise95;Noise96;Noise97;Noise98;Noise99;Noise100;Noise101;Noise102;Noise103;Noise104;Noise105;Noise106;Noise107;Noise108;Noise109;Noise110;Noise111;Noise112;Noise113;Noise114;Noise115;Noise116;Noise117;Noise118;Noise119;Noise120;Noise121;Noise122;Noise123;Noise124;Noise125;Noise126;Noise127;Noise128;Noise129;Noise130;Noise131;Noise132;Noise133;Noise134;Noise135;Noise136;Noise137;Noise138;Noise139;Noise140;Noise141;Noise142;Noise143;Noise144;Noise145;Noise146;Noise147;Noise148;Noise149;Noise150;Noise151;Noise152;Noise153;Noise154;Noise155;Noise156;Noise157;Noise158;Noise159;Noise160;Noise161;Noise162;Noise163;Noise164;Noise165;Noise166;Noise167;Noise168;Noise169;Noise170;Noise171;Noise172;Noise173;Noise174;Noise175;Noise176;Noise177;Noise178;Noise179;Noise180;Noise181;Noise182;Noise183;Noise184;Noise185;Noise186;Noise187;Noise188;Noise189;Noise190;Noise191;Noise192;Noise193;Noise194;Noise195;Noise196;Noise197" "forte" "desequilibre" 200
"180" "GAMMA_BACK" 89 3 0.57 0.563451776649746 1 0.137814210139171 0.54 0.582089552238806 0.454545454545455 0.0347951723458024 0.51831750339213 0.447761194029851 0.787878787878788 6.2124717576661e-14 0.454545454545455 0.582089552238806 0.459415576951021 271.220000000001 0.0300000000133878 0.0100000000093132 "x1;x2;x3;Noise1;Noise3;Noise4;Noise7;Noise8;Noise11;Noise13;Noise20;Noise24;Noise26;Noise27;Noise29;Noise37;Noise38;Noise39;Noise41;Noise42;Noise45;Noise46;Noise47;Noise49;Noise50;Noise53;Noise57;Noise59;Noise61;Noise63;Noise65;Noise66;Noise67;Noise69;Noise73;Noise75;Noise77;Noise78;Noise79;Noise84;Noise85;Noise89;Noise91;Noise92;Noise93;Noise97;Noise101;Noise105;Noise106;Noise107;Noise109;Noise111;Noise112;Noise116;Noise118;Noise121;Noise123;Noise124;Noise126;Noise127;Noise129;Noise131;Noise134;Noise136;Noise137;Noise139;Noise140;Noise145;Noise149;Noise151;Noise153;Noise154;Noise156;Noise159;Noise160;Noise162;Noise165;Noise166;Noise168;Noise169;Noise170;Noise177;Noise180;Noise182;Noise186;Noise191;Noise192;Noise193;Noise197" "forte" "desequilibre" 200
"181" "GAMMA_BF" 2 2 0.995 1 0.666666666666667 0.814432110921262 0.93 0.955223880597015 0.878787878787879 0.840692358526367 0.917005879692447 0.955223880597015 0.909090909090909 0.459286324291394 0.878787878787879 0.955223880597015 0.116423613028927 4.18999999998778 0.0299999999988358 0 "x1;x2" "forte" "desequilibre" 200
"182" "GAMMA_FORW" 2 2 0.995 1 0.666666666666667 0.814432110921262 0.93 0.955223880597015 0.878787878787879 0.840692358526367 0.917005879692447 0.955223880597015 0.909090909090909 0.459286324291394 0.878787878787879 0.955223880597015 0.116423613028927 3.56999999999243 0.0100000000093132 0 "x1;x2" "forte" "desequilibre" 200
"183" "LASSO" 2 2 0.995 1 0.666666666666667 0.814432110921262 0.93 0.955223880597015 0.878787878787879 0.840692358526367 0.917005879692447 0.955223880597015 0.909090909090909 0.459286324291394 0.878787878787879 0.955223880597015 0.116423613028927 1.80999999999767 0.0500000000029104 0.0200000000040745 "x1;x2" "forte" "desequilibre" 200
